rank_diff,home_form_win_rate,away_form_win_rate,home_form_goal_rate,away_form_goal_rate,home_form_concede,away_form_concede,h2h_home_win_rate,tournament_weight,is_neutral,home_team,away_team,date,home_score,away_score,outcome
21,0.6,0.2,1.4,0.6,0.2,1.0,0.4,0.8,0,Brazil,Japan,2017-07-14,1,2,2
-14,0.2,0.4,0.6,1.0,1.4,0.8,0.17647058823529413,0.85,0,USA,Spain,2017-07-15,0,1,2
3,0.4,0.4,1.0,1.0,1.4,0.8,0.18181818181818182,1.0,1,Germany,Spain,2017-07-19,0,2,2
-3,0.2,0.4,0.6,0.6,1.2,0.2,0.46153846153846156,0.3,0,Morocco,Italy,2017-07-27,3,2,0
6,0.8,0.0,1.6,0.2,0.8,0.4,0.375,0.3,0,Netherlands,Switzerland,2017-07-29,0,0,1
2,0.6,0.4,1.4,1.0,0.4,1.2,0.25,0.3,0,Spain,Belgium,2017-07-31,1,0,0
13,0.6,0.8,1.0,1.2,0.4,0.8,0.18181818181818182,0.3,0,Spain,Senegal,2017-08-01,2,1,0
5,0.6,0.2,1.2,0.8,0.6,1.0,0.25,0.3,0,Netherlands,Denmark,2017-08-02,1,2,2
4,0.6,0.8,1.4,1.2,0.6,0.2,0.5714285714285714,1.0,1,Argentina,Spain,2017-08-02,3,0,0
7,0.8,0.0,1.2,0.2,0.8,0.4,0.2,0.3,1,Spain,Switzerland,2017-08-05,1,1,1
-1,0.2,0.4,0.8,1.4,1.0,1.2,0.2222222222222222,0.3,0,Croatia,Uruguay,2017-08-05,1,1,1
-9,0.0,0.2,0.4,0.6,0.6,2.2,0.4,1.0,1,Switzerland,England,2017-08-07,0,0,1
7,0.6,0.4,1.6,1.0,0.6,1.0,0.16666666666666666,1.0,1,Brazil,Netherlands,2017-08-07,0,0,1
-20,0.4,0.0,1.0,0.6,1.0,1.0,0.0,0.3,0,Japan,France,2017-08-08,0,0,1
-1,0.2,0.6,0.6,1.0,1.0,1.2,0.3,0.6,0,USA,Senegal,2017-08-09,2,2,1
12,0.4,0.2,0.8,0.8,0.6,1.2,0.2857142857142857,0.6,0,Brazil,Denmark,2017-08-09,2,0,0
-8,0.0,0.2,0.6,0.8,1.2,1.4,0.21428571428571427,0.3,0,USA,Morocco,2017-08-11,1,1,1
-10,0.0,0.4,0.2,1.0,0.4,1.6,0.4444444444444444,1.0,1,Switzerland,Germany,2017-08-11,1,0,0
-1,0.2,0.0,1.0,0.8,1.6,1.2,0.4666666666666667,0.3,0,Morocco,Croatia,2017-08-14,0,1,2
2,0.2,0.2,0.2,0.8,1.4,1.4,0.5833333333333334,0.85,1,Germany,Portugal,2017-08-15,0,1,2
-7,0.4,0.2,1.6,0.2,1.0,1.2,0.3333333333333333,0.3,1,Uruguay,Germany,2017-08-18,1,1,1
-8,0.0,0.2,0.6,0.8,1.2,1.4,0.3333333333333333,0.3,1,USA,Denmark,2017-08-19,0,0,1
6,0.4,0.2,0.8,0.8,0.8,0.8,0.3333333333333333,1.0,1,Portugal,Croatia,2017-08-19,0,0,1
-15,0.2,0.8,0.6,1.8,1.4,0.4,0.16666666666666666,1.0,1,Mexico,Argentina,2017-08-19,1,2,2
-1,0.2,0.2,1.0,0.8,1.2,0.8,0.4666666666666667,0.85,1,Morocco,Croatia,2017-08-19,1,0,0
-4,0.2,0.4,0.6,1.0,1.4,0.6,0.2857142857142857,0.3,0,England,Brazil,2017-08-19,1,1,1
1,0.4,0.2,1.8,0.6,0.8,0.8,0.2222222222222222,0.3,0,Uruguay,Croatia,2017-08-20,3,1,0
5,0.4,0.2,1.0,0.4,1.0,0.4,0.5555555555555556,1.0,1,Belgium,Switzerland,2017-08-31,0,1,2
2,0.6,0.4,1.2,1.0,1.0,1.2,0.25,0.3,0,Spain,Belgium,2017-09-02,1,0,0
-3,0.2,0.0,0.6,0.6,0.8,1.0,0.5625,0.8,0,England,France,2017-09-04,0,4,2
14,0.4,0.4,0.8,1.0,0.6,1.4,0.2222222222222222,0.6,0,Portugal,Senegal,2017-09-05,0,0,1
-14,0.4,0.6,1.6,2.4,1.2,0.8,0.08333333333333333,0.85,0,South Korea,Uruguay,2017-09-08,0,0,1
-18,0.4,0.6,1.4,1.0,0.8,1.0,0.0,0.3,0,South Korea,Spain,2017-09-09,1,1,1
-6,0.4,0.4,1.0,1.2,1.2,0.8,0.45454545454545453,0.3,0,Spain,Brazil,2017-09-09,1,0,0
3,0.0,0.0,0.4,0.6,1.6,1.0,0.5,0.3,0,Mexico,USA,2017-09-17,0,1,2
-12,0.4,0.4,1.0,0.8,0.8,0.4,0.0,0.6,0,Senegal,Netherlands,2017-09-19,1,1,1
9,0.2,0.4,0.6,0.6,1.2,0.2,0.4,0.85,0,England,Switzerland,2017-09-20,1,0,0
5,0.4,0.0,1.0,0.2,1.0,1.4,0.375,0.3,0,Morocco,Mexico,2017-09-24,2,1,0
5,0.2,0.4,1.2,0.8,0.8,1.0,0.36363636363636365,1.0,1,France,Spain,2017-09-24,0,1,2
-4,0.2,0.2,0.8,0.6,1.4,1.2,0.0,1.0,1,Belgium,England,2017-09-28,1,1,1
1,0.2,0.4,0.6,0.6,1.0,0.4,0.45454545454545453,0.3,0,Denmark,Switzerland,2017-09-30,0,1,2
12,0.2,0.2,0.8,0.4,0.8,1.0,0.2857142857142857,0.3,0,Brazil,Denmark,2017-10-09,0,2,2
-2,0.4,0.0,0.6,0.2,0.2,1.4,0.3333333333333333,0.3,0,Portugal,Germany,2017-10-12,0,3,2
3,0.0,0.2,0.4,0.8,1.6,0.8,0.5,0.3,0,Mexico,USA,2017-10-14,1,0,0
17,0.2,0.4,0.8,1.6,0.6,1.0,0.46153846153846156,0.3,1,Netherlands,South Korea,2017-10-19,0,1,2
-1,0.2,0.0,0.8,0.4,0.8,0.8,0.08333333333333333,0.85,1,Belgium,Netherlands,2017-10-20,2,3,2
-13,0.6,0.2,0.6,0.6,0.2,0.8,0.3076923076923077,0.3,0,Switzerland,Brazil,2017-10-31,1,1,1
8,0.8,0.4,1.8,1.6,0.4,0.6,0.46153846153846156,0.3,0,Argentina,Uruguay,2017-10-31,0,1,2
-3,0.4,0.6,0.6,1.6,0.8,0.6,0.36363636363636365,0.3,0,Portugal,Argentina,2017-11-01,1,0,0
19,0.4,0.6,0.4,1.6,0.6,0.6,0.46153846153846156,1.0,1,Portugal,South Korea,2017-11-06,0,0,1
-9,0.4,0.2,1.0,0.8,0.6,1.0,0.2857142857142857,0.3,0,Italy,Brazil,2017-11-07,2,2,1
-5,0.6,0.2,1.0,1.0,0.4,0.6,0.36363636363636365,0.3,0,Spain,France,2017-11-09,2,2,1
-1,0.2,0.0,1.0,0.6,1.0,1.4,0.14285714285714285,0.85,1,Italy,Belgium,2017-11-09,1,0,0
-19,0.4,0.2,0.8,0.2,0.4,0.6,0.0,1.0,1,South Korea,Portugal,2017-11-10,0,0,1
9,0.6,0.4,1.4,0.8,1.0,0.8,0.23076923076923078,0.6,1,Morocco,Japan,2017-11-11,0,0,1
-15,0.4,0.6,0.8,1.2,0.6,0.6,0.15384615384615385,0.8,0,Japan,Spain,2017-11-16,0,1,2
-3,0.2,0.0,0.8,0.8,1.0,1.4,0.36363636363636365,0.6,0,Germany,Brazil,2017-11-17,0,0,1
-18,0.2,0.4,0.8,1.2,0.8,0.8,0.14285714285714285,0.8,1,USA,Argentina,2017-11-22,3,0,0
-2,0.4,0.0,1.2,0.6,0.6,1.4,0.2,0.3,0,Uruguay,Belgium,2017-11-24,0,5,2
21,0.2,0.2,0.8,0.4,0.6,0.2,1.0,0.6,0,Germany,South Korea,2017-11-24,3,2,0
4,0.2,0.4,1.6,0.8,1.2,0.6,0.4444444444444444,0.6,0,Belgium,Morocco,2017-11-29,1,0,0
-6,0.4,0.4,1.8,1.0,1.0,1.2,0.6153846153846154,0.3,1,Belgium,Argentina,2017-11-30,4,3,0
18,0.4,0.4,1.4,0.8,0.8,0.4,0.5555555555555556,0.3,0,Germany,Japan,2017-12-01,0,0,1
8,0.2,0.4,1.0,1.0,2.0,1.4,0.46153846153846156,0.85,1,Argentina,Uruguay,2017-12-01,1,2,2
15,0.6,0.2,1.2,0.4,0.6,0.4,0.5384615384615384,0.3,0,Spain,Japan,2017-12-04,2,0,0
-1,0.4,0.2,0.8,0.6,0.8,1.0,0.15384615384615385,1.0,1,Denmark,Croatia,2017-12-06,0,1,2
-4,0.6,0.4,0.8,1.2,0.4,1.0,0.3333333333333333,0.3,0,Switzerland,Italy,2017-12-06,0,1,2
15,0.8,0.0,1.4,0.0,0.4,0.6,0.5384615384615384,0.3,1,Spain,Japan,2017-12-10,2,2,1
-11,0.4,0.6,1.0,1.4,0.4,1.0,0.3,0.3,0,USA,Italy,2017-12-11,1,0,0
11,0.0,0.4,0.8,0.6,2.2,0.6,0.375,0.3,0,Argentina,Switzerland,2017-12-11,2,2,1
-1,0.4,0.6,1.2,2.4,1.2,1.4,0.14285714285714285,0.3,0,Italy,Belgium,2017-12-18,1,1,1
11,0.0,0.4,0.6,0.6,1.2,0.8,0.8181818181818182,0.3,0,Brazil,Croatia,2017-12-19,1,0,0
10,0.4,0.2,1.0,1.0,0.8,1.0,0.5714285714285714,1.0,1,Italy,Senegal,2017-12-19,2,0,0
16,0.6,0.2,2.2,0.8,1.0,0.8,0.38461538461538464,0.6,0,Belgium,South Korea,2017-12-26,1,0,0
-7,0.6,0.2,1.0,0.8,0.2,1.0,0.42857142857142855,0.3,0,USA,Switzerland,2017-12-27,2,0,0
5,0.2,0.6,1.4,1.6,0.8,0.8,0.36363636363636365,0.3,0,France,Spain,2018-01-01,1,2,2
-14,0.8,0.6,1.4,1.8,0.2,1.0,0.17647058823529413,0.8,1,USA,Spain,2018-01-02,1,0,0
-12,0.2,0.2,0.4,0.8,0.8,1.0,0.21428571428571427,0.8,0,Denmark,Brazil,2018-01-07,0,0,1
1,0.2,0.4,0.4,0.6,1.0,0.6,0.4666666666666667,0.3,0,Croatia,Morocco,2018-01-09,3,0,0
-6,0.0,0.2,0.8,0.8,1.4,1.2,0.3076923076923077,0.85,0,Senegal,Switzerland,2018-01-17,1,2,2
-6,0.4,0.6,0.6,1.4,1.0,0.8,0.2727272727272727,0.8,1,Morocco,Spain,2018-01-17,1,0,0
-6,0.6,0.4,1.0,1.4,0.4,0.6,0.375,0.6,0,Italy,Germany,2018-01-20,1,2,2
10,0.0,0.4,1.2,0.6,2.4,1.0,0.2,0.8,0,Argentina,Morocco,2018-01-21,0,0,1
12,0.2,0.2,0.2,0.6,0.6,1.0,0.25,1.0,1,Portugal,Mexico,2018-01-22,2,0,0
8,0.2,0.4,1.4,1.0,1.0,0.8,0.3333333333333333,0.3,0,France,Italy,2018-01-24,0,0,1
19,0.0,0.0,1.2,0.4,2.2,1.0,0.45454545454545453,0.3,0,Argentina,Japan,2018-01-25,1,1,1
3,0.2,0.2,0.8,0.2,0.8,0.8,0.15384615384615385,0.3,0,Italy,Morocco,2018-01-25,0,2,2
-16,0.2,0.8,0.6,2.4,0.8,0.8,0.38461538461538464,1.0,1,South Korea,Belgium,2018-01-27,0,1,2
2,0.2,0.6,1.4,1.6,1.0,0.6,0.4444444444444444,0.85,0,France,Germany,2018-01-30,0,1,2
12,0.2,0.2,0.8,0.4,0.6,0.4,0.2857142857142857,0.85,0,Brazil,Denmark,2018-02-04,0,1,2
1,0.4,0.2,0.6,1.0,0.8,1.4,0.5555555555555556,0.85,0,Morocco,Switzerland,2018-02-05,1,1,1
-8,0.0,0.2,0.6,1.0,1.2,1.4,0.3076923076923077,0.85,0,Japan,Switzerland,2018-02-05,1,2,2
11,0.4,0.2,1.2,0.6,1.0,1.4,0.5,0.3,0,Spain,Mexico,2018-02-13,0,1,2
-3,0.8,0.2,1.4,0.6,0.2,1.4,0.5,0.3,0,USA,Mexico,2018-02-13,3,0,0
13,0.2,0.4,0.6,0.6,1.2,1.4,0.4444444444444444,0.3,0,England,Mexico,2018-02-14,2,1,0
-14,0.0,0.4,0.8,0.6,1.4,0.6,0.2222222222222222,0.3,0,Senegal,Portugal,2018-02-16,1,1,1
18,0.2,0.0,0.8,0.4,1.2,1.0,0.5714285714285714,0.8,0,Spain,South Korea,2018-02-18,4,1,0
-5,0.0,0.0,0.6,0.6,1.8,1.2,0.36363636363636365,0.8,1,South Korea,Senegal,2018-02-21,0,2,2
13,0.8,0.0,1.6,0.8,0.8,1.4,0.3,0.3,0,Belgium,Japan,2018-02-22,2,2,1
-17,0.0,0.4,1.2,1.0,1.8,1.4,0.16666666666666666,0.6,0,Japan,England,2018-02-24,0,0,1
3,0.4,1.0,0.6,2.0,1.4,0.0,0.5,0.3,1,Mexico,USA,2018-02-24,1,0,0
15,0.2,0.8,0.6,1.4,0.2,0.2,0.6,1.0,1,Portugal,USA,2018-02-27,1,0,0
-8,0.4,0.4,1.4,0.8,1.4,0.2,0.25,0.3,0,Switzerland,Portugal,2018-02-27,0,0,1
-1,0.0,0.2,0.6,0.6,1.2,0.6,0.36363636363636365,0.6,0,France,Brazil,2018-03-03,1,1,1
18,0.0,0.2,0.8,1.0,1.2,1.2,0.5555555555555556,0.3,0,France,Senegal,2018-03-04,1,1,1
3,0.0,0.4,1.4,0.8,1.8,0.2,0.2727272727272727,0.3,0,Argentina,Portugal,2018-03-06,3,0,0
10,0.0,0.4,0.6,1.0,1.0,0.8,0.5,0.6,0,France,Croatia,2018-03-08,1,0,0
-5,0.0,0.2,0.6,1.0,2.2,1.2,0.36363636363636365,0.85,1,South Korea,Senegal,2018-03-11,3,1,0
-6,0.4,0.4,0.8,1.2,0.8,1.0,0.2727272727272727,0.3,1,Morocco,Spain,2018-03-11,0,1,2
-6,0.4,0.4,0.6,1.0,0.4,0.8,0.15384615384615385,0.8,0,Denmark,Spain,2018-03-14,1,1,1
15,0.2,0.4,1.4,0.6,1.0,1.4,0.5,0.3,0,Argentina,Mexico,2018-03-15,2,1,0
3,0.0,0.2,1.2,0.8,1.4,1.8,0.4166666666666667,0.6,0,Japan,South Korea,2018-03-17,1,0,0
6,0.2,0.6,1.2,1.6,1.4,1.0,0.375,0.85,0,Netherlands,Switzerland,2018-03-19,2,1,0
-6,0.4,0.2,1.0,1.0,1.0,1.2,0.5,0.3,0,Switzerland,Netherlands,2018-03-19,3,2,0
9,0.6,0.2,1.2,1.2,1.4,1.4,0.25,0.3,1,Uruguay,Senegal,2018-03-23,3,0,0
8,0.6,0.4,1.2,1.0,0.6,1.0,0.4,0.8,0,Germany,Croatia,2018-03-25,0,0,1
-16,0.2,0.4,1.0,0.8,1.0,0.8,0.2727272727272727,0.85,1,Japan,Portugal,2018-03-26,1,3,2
6,0.4,0.2,1.4,1.0,1.2,1.6,0.5384615384615384,0.3,0,Switzerland,Senegal,2018-03-27,0,1,2
-17,0.6,0.6,1.2,1.2,0.4,0.6,0.23529411764705882,0.3,0,USA,Germany,2018-03-29,0,0,1
-2,0.4,0.4,1.2,0.8,0.8,1.2,0.5,1.0,1,Spain,England,2018-04-01,2,1,0
7,0.6,0.2,1.6,1.0,0.8,1.2,0.2,0.3,0,Spain,Switzerland,2018-04-04,0,2,2
3,0.4,0.4,1.6,1.0,0.8,1.0,0.2727272727272727,0.3,0,Argentina,Portugal,2018-04-07,1,2,2
7,0.6,0.4,1.2,0.8,1.2,1.4,0.5333333333333333,1.0,1,Uruguay,Mexico,2018-04-08,3,2,0
-14,0.2,0.8,0.8,1.8,1.8,1.6,0.08333333333333333,0.6,0,South Korea,Uruguay,2018-04-09,1,1,1
-6,0.6,0.4,1.8,1.4,1.2,0.8,0.6153846153846154,0.6,0,Belgium,Argentina,2018-04-11,4,0,0
-1,0.4,0.4,0.8,0.8,0.4,0.4,0.15384615384615385,0.6,1,Denmark,Croatia,2018-04-12,0,0,1
-4,0.6,0.4,1.6,1.4,1.0,1.6,0.21428571428571427,0.3,0,Spain,Argentina,2018-04-15,2,1,0
2,0.4,0.2,1.6,0.8,1.6,1.0,0.4166666666666667,0.3,1,Netherlands,Italy,2018-04-18,0,3,2
8,0.4,0.4,0.8,0.8,0.4,0.4,0.42857142857142855,0.6,0,Morocco,USA,2018-04-18,3,0,0
17,0.2,0.4,0.4,1.2,0.4,1.4,0.5555555555555556,0.3,1,Brazil,Mexico,2018-04-21,2,0,0
3,0.4,0.4,0.8,0.6,0.4,0.2,0.2727272727272727,0.85,0,Brazil,Germany,2018-04-23,0,2,2
8,0.4,0.2,1.2,1.0,1.0,1.4,0.5384615384615384,0.3,0,Switzerland,Japan,2018-04-23,0,3,2
11,0.6,0.2,1.2,1.0,1.0,1.8,0.5,0.85,0,Spain,Mexico,2018-04-25,2,2,1
-6,0.2,0.4,0.4,1.4,0.4,1.4,0.15384615384615385,0.3,0,Denmark,Spain,2018-05-03,0,1,2
4,0.4,0.6,1.0,1.8,0.8,0.6,0.4,0.3,0,England,Belgium,2018-05-04,1,0,0
-20,0.2,0.2,0.6,0.6,1.0,0.8,0.1875,0.3,0,USA,Brazil,2018-05-07,1,0,0
22,0.4,0.2,1.4,1.0,1.8,1.8,0.4166666666666667,0.8,0,Argentina,South Korea,2018-05-11,1,1,1
-1,0.2,0.2,0.4,0.6,0.4,0.4,0.15384615384615385,1.0,1,Denmark,Croatia,2018-05-13,1,1,1
14,0.6,0.4,1.2,1.0,1.0,1.4,0.2222222222222222,0.8,0,Portugal,Senegal,2018-05-14,1,2,2
-7,0.2,0.2,1.0,1.2,1.2,1.8,0.2857142857142857,0.3,0,South Korea,Mexico,2018-05-15,1,2,2
7,0.2,0.6,0.6,1.6,0.6,0.6,0.4117647058823529,0.3,0,France,Belgium,2018-05-16,1,1,1
-2,0.4,0.4,1.2,1.4,0.8,2.0,0.5,0.3,0,Italy,Netherlands,2018-05-21,1,0,0
-18,0.2,0.6,1.2,1.4,1.2,1.2,0.0,0.3,0,South Korea,Spain,2018-05-25,0,2,2
9,0.2,0.4,0.6,1.4,0.6,1.0,0.38461538461538464,1.0,1,Denmark,Japan,2018-05-25,1,0,0
6,0.2,0.2,0.8,1.4,0.4,2.0,0.6153846153846154,1.0,1,Croatia,Mexico,2018-05-25,2,1,0
-10,0.2,0.2,0.6,0.8,0.6,0.8,0.0,0.85,0,Croatia,France,2018-05-27,0,1,2
-10,0.2,0.4,0.6,1.0,0.6,0.6,0.0,0.3,1,Croatia,France,2018-05-28,0,0,1
-7,0.2,0.4,0.6,1.0,0.6,0.8,0.16666666666666666,0.6,0,Croatia,England,2018-05-30,1,1,1
-4,0.4,0.2,1.0,1.4,0.8,2.0,0.125,0.3,0,Japan,Mexico,2018-05-31,2,0,0
7,0.6,0.2,1.8,1.0,1.8,1.8,0.5333333333333333,0.6,0,Uruguay,Mexico,2018-06-04,2,2,1
4,0.4,0.4,1.0,1.6,0.8,0.8,0.4,0.3,1,England,Belgium,2018-06-06,1,1,1
-15,0.0,0.4,0.6,1.0,1.4,0.8,0.5,0.3,0,South Korea,Italy,2018-06-07,2,0,0
17,0.4,0.2,1.4,1.0,2.0,1.2,0.46153846153846156,0.8,0,Netherlands,South Korea,2018-06-07,3,1,0
-11,0.4,0.4,1.2,0.8,0.4,0.4,0.42857142857142855,0.6,1,Morocco,France,2018-06-08,2,1,0
-6,0.2,0.2,1.4,0.8,1.8,0.8,0.23076923076923078,0.85,0,Mexico,Croatia,2018-06-09,0,2,2
11,0.4,0.6,0.8,1.6,0.6,0.6,0.35714285714285715,0.6,1,France,Morocco,2018-06-10,1,0,0
-19,0.2,0.4,0.2,0.8,1.0,0.6,0.3076923076923077,0.3,1,USA,France,2018-06-10,0,2,2
-6,0.2,0.4,1.0,1.0,1.8,0.6,0.23076923076923078,0.3,1,Mexico,Croatia,2018-06-10,0,1,2
11,0.4,0.2,1.2,1.0,1.6,1.6,0.2857142857142857,0.3,0,Switzerland,South Korea,2018-06-13,1,0,0
-5,0.6,0.6,1.4,1.0,1.0,0.4,0.36363636363636365,0.3,0,Spain,France,2018-06-16,0,0,1
1,0.2,0.6,0.2,1.4,1.2,0.8,0.5,0.3,0,USA,Japan,2018-06-19,1,0,0
15,0.4,0.2,0.8,0.8,0.8,1.6,0.25,0.3,0,Italy,South Korea,2018-06-20,2,2,1
-7,0.0,0.6,0.6,2.2,1.8,1.2,0.26666666666666666,0.85,1,Mexico,Uruguay,2018-06-21,2,0,0
7,0.6,0.4,1.0,1.8,0.2,1.4,0.2222222222222222,0.3,0,Germany,Uruguay,2018-06-24,0,1,2
5,0.2,0.6,0.6,1.4,1.0,1.4,0.0,0.3,0,Brazil,Portugal,2018-06-25,0,1,2
5,0.2,0.4,1.0,1.4,2.0,1.8,0.1111111111111111,0.8,1,Argentina,Netherlands,2018-06-25,0,1,2
16,0.4,0.2,0.8,0.8,0.4,1.4,0.5,0.8,0,France,Mexico,2018-06-26,3,1,0
-20,0.4,0.2,0.4,0.6,1.0,1.0,0.1875,0.3,1,USA,Brazil,2018-06-30,2,2,1
4,0.2,0.2,1.6,0.6,1.0,0.6,0.4166666666666667,0.85,0,Belgium,Denmark,2018-07-03,3,0,0
-3,0.6,0.4,1.4,0.6,0.6,0.2,0.36363636363636365,0.3,1,Spain,Germany,2018-07-03,0,0,1
1,0.2,0.4,0.4,0.8,1.0,1.2,0.45454545454545453,0.3,0,Denmark,Switzerland,2018-07-04,1,0,0
5,0.6,0.4,1.4,1.4,1.4,1.4,0.2222222222222222,0.3,0,Portugal,Uruguay,2018-07-05,1,0,0
14,0.4,0.4,1.0,0.8,0.4,1.4,0.7647058823529411,1.0,1,Spain,USA,2018-07-05,1,2,2
5,0.4,0.2,1.2,1.0,0.8,1.6,0.375,0.85,0,Morocco,Mexico,2018-07-08,0,2,2
9,0.2,0.4,0.8,0.6,0.8,1.0,0.4,0.6,0,England,Switzerland,2018-07-09,3,2,0
-9,0.4,0.0,0.8,0.6,0.4,2.0,0.2727272727272727,1.0,1,Croatia,Argentina,2018-07-12,0,0,1
11,0.4,0.2,1.0,1.0,1.4,1.6,0.2857142857142857,0.3,0,Switzerland,South Korea,2018-07-18,2,1,0
-2,0.4,0.4,1.2,1.0,1.0,1.6,0.2727272727272727,0.3,0,Japan,Senegal,2018-07-18,4,1,0
3,0.4,0.4,1.2,1.0,1.2,1.0,0.15384615384615385,0.8,0,Italy,Morocco,2018-07-22,0,2,2
-12,0.6,0.2,1.4,0.8,0.8,1.2,0.2,1.0,1,Morocco,Brazil,2018-08-01,1,1,1
-7,0.4,0.8,1.0,1.6,1.0,0.8,0.25,0.8,0,Morocco,Portugal,2018-08-04,1,2,2
-6,0.4,0.2,1.2,0.4,1.2,0.2,0.375,0.3,0,Italy,Germany,2018-08-08,1,0,0
8,0.4,0.2,1.4,0.8,1.2,1.2,0.4444444444444444,0.8,1,England,Morocco,2018-08-10,0,1,2
-1,0.4,0.4,1.0,0.6,1.6,1.0,0.2727272727272727,0.3,0,Switzerland,Denmark,2018-08-13,1,2,2
-12,0.4,0.8,1.0,1.4,1.2,0.8,0.25,0.8,0,Mexico,Portugal,2018-08-15,1,1,1
7,0.6,0.4,1.0,1.0,1.0,2.2,0.375,1.0,1,Denmark,Senegal,2018-08-16,1,1,1
-18,0.6,0.0,1.2,0.4,1.0,1.6,0.14285714285714285,0.3,0,USA,Argentina,2018-08-18,2,2,1
6,0.4,0.4,0.8,1.2,0.2,1.0,0.6153846153846154,0.3,0,Croatia,Mexico,2018-08-25,2,2,1
2,0.4,0.6,1.0,1.8,1.8,0.6,0.2727272727272727,1.0,1,Senegal,Japan,2018-08-26,0,0,1
3,0.4,0.6,0.8,1.0,1.2,1.0,0.5,1.0,1,Italy,Denmark,2018-08-27,0,0,1
-15,0.4,0.0,1.6,0.8,1.2,1.2,0.16666666666666666,0.6,0,Mexico,Argentina,2018-08-28,0,0,1
3,0.4,0.2,0.8,0.6,0.4,1.2,0.4444444444444444,1.0,1,Spain,Italy,2018-09-02,2,0,0
-18,0.2,0.4,1.2,1.0,1.6,0.4,0.0,0.3,0,South Korea,Spain,2018-09-05,0,1,2
-2,0.4,0.4,1.8,0.8,0.6,0.4,0.5833333333333334,0.3,0,Belgium,Spain,2018-09-06,1,0,0
-3,0.6,0.0,1.2,0.6,0.8,0.8,0.36363636363636365,0.3,0,Portugal,Argentina,2018-09-09,2,1,0
5,0.4,0.4,1.2,1.2,0.6,1.4,0.5555555555555556,0.3,0,Belgium,Switzerland,2018-09-09,3,1,0
-1,0.8,0.4,1.4,1.2,0.6,1.0,0.36363636363636365,1.0,1,Portugal,England,2018-09-10,2,0,0
5,0.6,0.4,1.2,0.8,1.2,1.0,0.25,0.3,0,Netherlands,Denmark,2018-09-12,0,1,2
2,0.4,0.2,0.8,0.6,1.2,1.2,0.4166666666666667,1.0,1,Netherlands,Italy,2018-09-13,3,2,0
14,0.8,0.4,1.6,1.0,0.6,1.2,0.2222222222222222,0.8,1,Portugal,Senegal,2018-09-14,0,0,1
19,0.6,0.0,1.4,0.8,0.6,1.8,0.46153846153846156,0.85,0,Portugal,South Korea,2018-09-15,1,1,1
1,0.6,0.4,1.4,0.8,0.6,0.6,0.375,1.0,1,Portugal,Spain,2018-09-15,2,0,0
7,0.0,0.6,0.6,1.4,1.4,1.0,0.16666666666666666,0.8,0,Brazil,Netherlands,2018-09-19,0,2,2
23,0.6,0.0,1.4,0.8,0.6,1.4,0.4,0.3,0,France,South Korea,2018-09-19,1,1,1
-17,0.4,0.2,1.4,0.4,1.4,0.4,0.23529411764705882,0.3,0,USA,Germany,2018-09-25,0,2,2
11,0.6,0.4,1.4,1.0,0.4,1.0,0.35714285714285715,0.3,0,France,Morocco,2018-09-27,0,0,1
5,0.0,0.8,0.6,1.8,1.0,0.8,0.1111111111111111,1.0,1,Argentina,Netherlands,2018-09-27,0,0,1
4,0.6,0.6,1.8,1.0,0.6,0.4,0.4166666666666667,0.3,0,Belgium,Denmark,2018-10-03,2,2,1
-10,0.4,0.0,1.0,0.6,0.6,0.8,0.4,0.3,0,Morocco,Argentina,2018-10-06,1,0,0
-8,0.4,0.4,1.2,0.8,0.6,0.4,0.2,0.3,0,Croatia,Germany,2018-10-07,1,0,0
16,0.6,0.4,1.4,1.2,0.4,0.6,0.45454545454545453,0.85,0,Portugal,Japan,2018-10-13,3,0,0
4,0.6,0.6,1.2,1.2,0.6,0.4,0.3333333333333333,1.0,1,Netherlands,Croatia,2018-10-14,1,1,1
-8,0.4,0.4,1.4,0.8,1.4,0.6,0.21428571428571427,0.6,0,USA,Morocco,2018-10-23,1,0,0
-9,0.2,0.2,1.2,1.0,2.0,1.4,0.4,0.85,0,Switzerland,England,2018-10-24,1,0,0
-1,0.4,0.4,1.2,1.0,0.8,0.6,0.15384615384615385,0.6,0,Denmark,Croatia,2018-10-28,3,0,0
1,0.6,0.2,2.0,0.6,0.8,1.4,0.5,1.0,1,Belgium,Italy,2018-10-29,1,1,1
3,0.4,0.2,1.2,0.8,0.8,1.2,0.2857142857142857,0.3,1,Netherlands,Uruguay,2018-10-29,0,4,2
6,0.4,0.4,0.8,1.4,1.0,0.6,0.6153846153846154,0.3,0,Spain,Denmark,2018-11-01,1,2,2
11,0.4,0.4,1.4,1.2,1.0,1.0,0.18181818181818182,0.85,0,Uruguay,Japan,2018-11-06,1,1,1
-11,0.2,0.4,1.2,0.8,1.2,1.0,0.25,0.3,0,Mexico,Spain,2018-11-10,0,1,2
5,0.4,0.2,0.6,0.8,1.0,1.2,0.5,0.6,0,Spain,Croatia,2018-11-11,2,1,0
11,0.4,0.0,1.4,1.0,1.8,1.4,0.2857142857142857,0.8,0,Switzerland,South Korea,2018-11-13,2,3,2
-1,0.4,0.2,1.2,0.8,0.8,1.2,0.125,0.3,0,Uruguay,Italy,2018-11-20,0,0,1
-20,0.4,0.0,1.4,0.6,1.4,1.4,0.1875,1.0,1,USA,Brazil,2018-11-25,1,1,1
